pozo_id,empresa_grupo,water_cut_prom,gor_prom,petroleo_prom_m3,meses,etapa_pozo
157986,Shell,16.6,155.4,525.0246031746033,63,Temprano (<30%)
158040,YPF,98.5,709868.6,11.973333333333334,3,Maduro (>60%)
158041,YPF,24.2,8177.8,813.2788118811882,101,Temprano (<30%)
158042,YPF,17.2,4456.3,604.9236538461538,104,Temprano (<30%)
158043,YPF,16.1,490.0,448.2296261682243,107,Temprano (<30%)
158044,YPF,20.7,339.2,706.6135576923077,104,Temprano (<30%)
158045,YPF,22.1,273.4,556.8642592592593,108,Temprano (<30%)
158046,YPF,9.1,207.6,581.9975903614459,83,Temprano (<30%)
158080,O&G Developments,3.3,124.5,1687.6867279825983,21,Temprano (<30%)
158080,Shell,14.6,165.6,428.1486585365854,82,Temprano (<30%)
158143,YPF,57.3,28.3,6.776551724137931,29,Intermedio (30-60%)
158148,YPF,12.5,278.6,519.7160204081632,98,Temprano (<30%)
158149,YPF,9.2,201.1,527.9544791666666,96,Temprano (<30%)
158150,YPF,8.1,454.5,417.2368235294117,85,Temprano (<30%)
158151,YPF,5.5,236.0,423.15135416666664,96,Temprano (<30%)
158152,YPF,9.5,291.8,416.9726,100,Temprano (<30%)
158171,Pan American Energy,0.9,11.7,247.1711962962963,108,Temprano (<30%)
158177,Vista Energy,8.5,224.1,180.8656,5,Temprano (<30%)
158177,Wintershall,44.3,149.0,323.54494444444447,18,Intermedio (30-60%)
158178,Vista Energy,15.5,214.2,528.5791666666667,6,Temprano (<30%)
158178,Wintershall,27.6,144.4,658.0118947368421,19,Temprano (<30%)
158179,Capex,15.4,1223.3,16.18642857142857,14,Temprano (<30%)
158238,YPF,32.0,120.3,906.0003809523809,105,Intermedio (30-60%)
158239,YPF,24.0,696.2,618.4560952380953,105,Temprano (<30%)
158288,Tecpetrol,27.2,6920.4,235.91715097058824,102,Temprano (<30%)
158304,Petrolera El Trébol,49.2,4489.2,49.43272727272727,11,Intermedio (30-60%)
158305,Petrolera El Trébol,34.9,611.2,46.73499999999999,12,Intermedio (30-60%)
158333,Tecpetrol,25.9,7452.8,230.71967113684212,95,Temprano (<30%)
158334,Tecpetrol,20.1,8936.9,214.04401014851487,101,Temprano (<30%)
158362,YPF,11.6,407.6,903.3509708737863,103,Temprano (<30%)
158363,YPF,15.7,592.4,1214.4565714285714,105,Temprano (<30%)
158364,YPF,17.5,381.9,920.2671428571429,105,Temprano (<30%)
158365,YPF,28.6,310.2,809.944326923077,104,Temprano (<30%)
158421,YPF,98.5,984159.2,7.772142857142858,14,Maduro (>60%)
158422,YPF,89.7,10363724.4,31.517142857142858,7,Maduro (>60%)
158423,YPF,87.6,683927.5,35.79625,24,Maduro (>60%)
158424,YPF,93.5,117017.3,63.376666666666665,9,Maduro (>60%)
158425,YPF,99.1,479170.0,12.06,1,Maduro (>60%)
158426,YPF,96.2,626101.7,32.64642857142857,14,Maduro (>60%)
158427,YPF,15.7,274.1,800.7098924731183,93,Temprano (<30%)
158430,YPF,95.0,290663.4,19.361250000000002,48,Maduro (>60%)
158431,YPF,72.4,293315.3,22.845106382978724,47,Maduro (>60%)
158432,YPF,87.6,295366.6,26.167021276595744,47,Maduro (>60%)
158443,YPF,11.8,243.8,881.3403125,96,Temprano (<30%)
158469,O&G Developments,5.7,102.2,1215.296527638128,18,Temprano (<30%)
158469,Shell,14.0,87.8,422.419,80,Temprano (<30%)
158470,O&G Developments,7.0,94.2,1239.0626522796504,18,Temprano (<30%)
158470,Shell,16.3,105.7,394.2590243902439,82,Temprano (<30%)
158471,O&G Developments,6.2,92.6,1288.9112669612814,18,Temprano (<30%)
158471,Shell,16.4,99.9,430.9364102564103,78,Temprano (<30%)
158493,TotalEnergies,41.7,2189.7,312.9244424930372,96,Intermedio (30-60%)
158493,Vaca,37.6,1475.7,118.18111111111112,9,Intermedio (30-60%)
158494,TotalEnergies,47.3,2122.1,259.17559900524606,87,Intermedio (30-60%)
158513,Pan American Energy,35.7,484.1,153.57549446601942,103,Intermedio (30-60%)
158514,Pan American Energy,30.9,519.7,216.45788784313723,102,Intermedio (30-60%)
158520,Pan American Energy,27.3,432.0,344.89891960784314,102,Temprano (<30%)
158526,Pan American Energy,35.4,296.4,251.8698244660194,103,Intermedio (30-60%)
158560,YPF,27.8,2652.3,973.0319047619047,84,Temprano (<30%)
158561,YPF,4.7,233.7,588.2268965517242,87,Temprano (<30%)
158562,YPF,6.1,226.8,570.0875280898877,89,Temprano (<30%)
158570,YPF,63.8,7102.1,58.59409638554217,83,Maduro (>60%)
158571,YPF,67.2,8504.3,106.49241758241757,91,Maduro (>60%)
158686,ExxonMobil,22.5,623.0,1524.4225,72,Temprano (<30%)
158686,Pluspetrol,25.7,762.7,478.515,14,Temprano (<30%)
158753,YPF,24.9,305.4,668.7598850574713,87,Temprano (<30%)
158754,YPF,10.5,82.1,767.0331460674157,89,Temprano (<30%)
158755,YPF,29.2,170.8,1136.7060824742268,97,Temprano (<30%)
158756,YPF,33.5,337.1,680.707108433735,83,Intermedio (30-60%)
158757,YPF,16.3,349.5,1160.9659374999999,96,Temprano (<30%)
158802,Pluspetrol,21.5,3681.5,526.3954761904762,84,Temprano (<30%)
158807,TotalEnergies,99.7,632798.8,6.442087,1,Maduro (>60%)
158833,Pan American Energy,45.1,358.5,249.41665575757574,99,Intermedio (30-60%)
158889,YPF,93.7,10185.3,48.693333333333335,30,Maduro (>60%)
158891,YPF,93.7,143981.5,50.22,1,Maduro (>60%)
158892,YPF,25.1,182.8,1271.2403,100,Temprano (<30%)
158893,YPF,6.4,223.1,716.0617708333333,96,Temprano (<30%)
158894,YPF,6.0,128.4,661.055375,80,Temprano (<30%)
158895,YPF,44.5,277.2,535.6415384615385,78,Intermedio (30-60%)
158896,YPF,24.5,272.0,838.322911392405,79,Temprano (<30%)
158920,Tecpetrol,46.6,12473.3,222.5132632783505,97,Intermedio (30-60%)
158921,Tecpetrol,23.6,13248.9,220.70324415584415,77,Temprano (<30%)
158922,Tecpetrol,48.4,11947.0,248.4384658080808,99,Intermedio (30-60%)
158923,ExxonMobil,50.9,759.9,835.5966666666667,69,Intermedio (30-60%)
158923,Pluspetrol,50.8,12938.6,216.50266666666667,15,Intermedio (30-60%)
158928,Tecpetrol,72.6,52255.2,47.75935979069767,86,Maduro (>60%)
158929,Tecpetrol,73.9,51904.1,38.64475531395349,86,Maduro (>60%)
158930,Tecpetrol,64.3,53464.7,46.237989172043015,93,Maduro (>60%)
158931,Tecpetrol,61.8,52883.5,48.490385824175824,91,Maduro (>60%)
158953,Tecpetrol,76.0,54594.8,25.839938672413794,58,Maduro (>60%)
158961,Tecpetrol,54.1,56773.2,51.974679935064934,77,Intermedio (30-60%)
158962,Tecpetrol,51.5,59142.5,51.58098601265823,79,Intermedio (30-60%)
158963,Tecpetrol,59.3,64185.1,51.3014584691358,81,Intermedio (30-60%)
158967,Tecpetrol,67.2,50368.4,48.1132468902439,82,Maduro (>60%)
158968,Tecpetrol,89.3,99352.5,92.99024399999999,5,Maduro (>60%)
158973,O&G Developments,8.2,91.1,2225.3589249077468,13,Temprano (<30%)
158973,Shell,4.6,123.3,570.0885542168675,83,Temprano (<30%)
158974,O&G Developments,3.9,81.4,2633.5757750257953,13,Temprano (<30%)
158974,Shell,2.5,103.5,660.2372093023256,86,Temprano (<30%)
158975,O&G Developments,5.7,87.8,2465.8329089749063,13,Temprano (<30%)
158975,Shell,9.3,278.6,726.0215384615385,78,Temprano (<30%)
159005,Pan American Energy,29.5,11.0,199.75775404040405,99,Temprano (<30%)
159026,YPF,20.2,223.2,660.8243181818182,88,Temprano (<30%)
159027,YPF,5.5,276.5,697.1392631578947,95,Temprano (<30%)
159065,Tecpetrol,71.3,51293.2,38.527489626506025,83,Maduro (>60%)
159075,Pan American Energy,30.7,136.3,755.9803414141413,99,Intermedio (30-60%)
159086,Pan American Energy,0.5,20.2,722.1773212121212,99,Temprano (<30%)
159135,YPF,22.9,117.3,817.6972631578948,95,Temprano (<30%)
159136,YPF,4.2,92.6,798.0422222222223,99,Temprano (<30%)
159137,YPF,14.7,103.4,858.3432653061225,98,Temprano (<30%)
159138,YPF,39.1,6773.6,246.32225806451615,93,Intermedio (30-60%)
159139,YPF,22.5,21588.8,183.9663736263736,91,Temprano (<30%)
159168,O&G Developments,5.2,110.0,2717.6711312222224,12,Temprano (<30%)
159168,Shell,13.6,86.0,691.5167441860466,86,Temprano (<30%)
159184,Tecpetrol,73.7,50523.9,41.987239756097566,82,Maduro (>60%)
159203,ExxonMobil,27.1,1404.2,1218.390281690141,71,Temprano (<30%)
159203,Pluspetrol,40.5,1615.7,465.3276470588235,17,Intermedio (30-60%)
159219,YPF,84.8,3117958.1,77.1412,25,Maduro (>60%)
159220,YPF,87.3,1547153.2,38.396153846153844,26,Maduro (>60%)
159221,YPF,62.2,193187.8,101.73830188679246,53,Maduro (>60%)
159222,YPF,25.4,2157.6,861.1149484536082,97,Temprano (<30%)
159223,YPF,8.2,114.7,623.0039795918367,98,Temprano (<30%)
159224,YPF,12.8,83.5,1266.5532258064516,93,Temprano (<30%)
159225,YPF,10.6,205.3,922.2897777777778,90,Temprano (<30%)
159226,YPF,10.5,189.3,766.2128915662651,83,Temprano (<30%)
159227,YPF,16.0,178.7,1183.0085714285715,98,Temprano (<30%)
159280,YPF,26.2,3800.7,1031.2578666666666,75,Temprano (<30%)
159281,YPF,5.1,120.6,647.4864835164835,91,Temprano (<30%)
159307,Vista Energy,14.1,807.4,827.336,2,Temprano (<30%)
159307,Wintershall,32.8,505.1,609.9106842105263,19,Intermedio (30-60%)
159308,Vista Energy,13.0,711.4,1095.1085,2,Temprano (<30%)
159308,Wintershall,32.8,555.1,758.1225999999999,20,Intermedio (30-60%)
159309,Vista Energy,11.5,583.7,1002.3556666666667,3,Temprano (<30%)
159309,Wintershall,28.5,493.9,987.8949500000001,20,Temprano (<30%)
159313,Pan American Energy,30.0,283.9,266.2525784623656,93,Intermedio (30-60%)
159314,Pan American Energy,25.0,433.7,453.17840215476195,84,Temprano (<30%)
159336,Tecpetrol,31.7,10160.1,270.17959087628867,97,Intermedio (30-60%)
159337,Tecpetrol,33.4,9817.5,274.5066880412371,97,Intermedio (30-60%)
159338,Tecpetrol,55.9,10881.9,289.7935755208334,96,Intermedio (30-60%)
159339,Tecpetrol,51.2,8512.3,313.7400846989247,93,Intermedio (30-60%)
159351,Tecpetrol,38.0,7883.0,362.9743615957447,94,Intermedio (30-60%)
159353,Tecpetrol,23.2,9243.2,343.10333202127663,94,Temprano (<30%)
159354,Tecpetrol,26.8,8440.7,331.985404893617,94,Temprano (<30%)
159376,YPF,99.3,1270619.8,1.92,1,Maduro (>60%)
159377,YPF,98.1,590491.8,3.0366666666666666,3,Maduro (>60%)
159379,YPF,16.5,84.0,1515.1804494382022,89,Temprano (<30%)
159380,YPF,12.0,205.8,848.0005882352941,17,Temprano (<30%)
159381,YPF,4.9,292.7,399.68851851851855,81,Temprano (<30%)
159382,YPF,5.5,1127.3,1825.5358510638298,94,Temprano (<30%)
159398,Tecpetrol,61.2,11965.4,294.9054049072165,97,Maduro (>60%)
159399,Tecpetrol,47.0,9023.8,383.41513371276596,94,Intermedio (30-60%)
159403,Tecpetrol,57.8,10458.5,271.1634814680851,94,Intermedio (30-60%)
159404,Tecpetrol,51.4,12718.5,240.01117665591397,93,Intermedio (30-60%)
159434,O&G Developments,12.1,523.8,2804.394855027778,9,Temprano (<30%)
159434,Shell,3.8,602.5,864.393409090909,44,Temprano (<30%)
159463,TotalEnergies,44.2,370.6,869.3583478260869,23,Intermedio (30-60%)
159464,TotalEnergies,34.5,735.9,660.516562413793,58,Intermedio (30-60%)
159492,YPF,3.7,129.0,1697.5369473684211,95,Temprano (<30%)
159493,YPF,11.4,145.7,1080.7076404494383,89,Temprano (<30%)
159498,YPF,3.9,268.7,1667.1227368421053,95,Temprano (<30%)
159499,YPF,4.2,131.1,1216.6816129032259,93,Temprano (<30%)
159500,YPF,13.6,138.7,1853.5943333333332,90,Temprano (<30%)
159501,YPF,9.3,152.9,1097.5594871794872,78,Temprano (<30%)
159527,Pan American Energy,34.1,299.6,387.32834623595505,89,Intermedio (30-60%)
159529,Tecpetrol,37.6,7766.1,395.18142308510636,94,Intermedio (30-60%)
159530,Tecpetrol,56.4,50524.2,68.52099753488372,86,Intermedio (30-60%)
159531,Tecpetrol,64.3,50901.7,61.80584055913979,93,Maduro (>60%)
159532,Tecpetrol,78.5,46823.3,65.23069322891567,83,Maduro (>60%)
159559,Tecpetrol,89.0,3749.7,45.44045,1,Maduro (>60%)
159561,Tecpetrol,61.1,10384.0,264.504049673913,92,Maduro (>60%)
159565,Tecpetrol,59.4,11234.1,288.4446032258064,93,Intermedio (30-60%)
159566,Tecpetrol,61.3,9743.0,303.8375219148936,94,Maduro (>60%)
159580,YPF,23.4,164.5,1119.292087912088,91,Temprano (<30%)
159581,YPF,12.6,146.6,1034.287142857143,77,Temprano (<30%)
159582,YPF,21.5,201.8,1164.2969662921348,89,Temprano (<30%)
159583,YPF,10.7,145.0,1278.67,87,Temprano (<30%)
159584,YPF,16.7,251.6,922.1561290322581,93,Temprano (<30%)
159590,YPF,3.2,161.5,979.2600000000001,82,Temprano (<30%)
159607,Pan American Energy,36.6,509.5,227.86986731182793,93,Intermedio (30-60%)
159619,Pan American Energy,29.4,370.1,381.9988196774193,93,Temprano (<30%)
159629,Tecpetrol,51.3,9859.9,275.2138168656717,67,Intermedio (30-60%)
159634,TotalEnergies,32.4,1189.6,822.3155073317331,82,Intermedio (30-60%)
159634,Vaca,28.7,873.0,326.4288888888889,9,Temprano (<30%)
159635,TotalEnergies,25.8,1193.2,791.1172461347812,78,Temprano (<30%)
159635,Vaca,32.4,1441.8,139.07625,8,Intermedio (30-60%)
159669,Tecpetrol,76.0,51346.6,112.96086006976743,86,Maduro (>60%)
159670,Tecpetrol,92.2,60875.2,69.0199430735294,68,Maduro (>60%)
159673,Tecpetrol,49.6,27869.8,243.62330555056178,89,Intermedio (30-60%)
159674,Tecpetrol,58.3,21893.7,216.25104696923077,65,Intermedio (30-60%)
159675,Tecpetrol,60.4,18052.1,251.25889356626504,83,Maduro (>60%)
159705,YPF,80.8,420330.2,55.684000000000005,10,Maduro (>60%)
159707,YPF,94.9,1013708.0,18.765384615384615,13,Maduro (>60%)
159708,YPF,99.7,2448751.0,2.45,1,Maduro (>60%)
159709,YPF,12.4,120.2,1433.0568292682926,82,Temprano (<30%)
159710,YPF,20.3,150.1,938.232875,80,Temprano (<30%)
159711,YPF,23.5,111.7,915.721847826087,92,Temprano (<30%)
159739,Pan American Energy,13.3,360.4,867.9742673913044,92,Temprano (<30%)
159748,Pan American Energy,16.6,250.5,423.12545894565216,92,Temprano (<30%)
159769,Tecpetrol,77.5,72909.0,81.24090368292683,82,Maduro (>60%)
159770,Tecpetrol,78.9,75549.8,80.45670184615385,78,Maduro (>60%)
159805,Pan American Energy,40.6,833.7,119.92913912087911,91,Intermedio (30-60%)
159809,Petrolera El Trébol,30.5,2.4,93.62215166666667,51,Intermedio (30-60%)
159809,Petroquimica,60.1,259.7,252.83104646666666,30,Maduro (>60%)
159813,Petrolera El Trébol,68.9,0.0,24.182307692307692,13,Maduro (>60%)
159834,YPF,91.7,682402.9,40.262,10,Maduro (>60%)
159835,YPF,84.2,710158.1,43.84125,8,Maduro (>60%)
159836,YPF,91.5,1861366.9,23.05095238095238,21,Maduro (>60%)
159837,YPF,31.1,358.0,514.3180357142858,56,Intermedio (30-60%)
159838,YPF,46.4,354.3,340.4240983606557,61,Intermedio (30-60%)
159840,YPF,13.9,126.5,603.3002380952381,84,Temprano (<30%)
159841,YPF,9.2,98.3,987.8878260869566,92,Temprano (<30%)
159842,YPF,11.3,143.8,778.4835227272728,88,Temprano (<30%)
159843,YPF,11.8,107.3,950.4790361445782,83,Temprano (<30%)
159847,YPF,9.9,117.4,554.3484444444445,90,Temprano (<30%)
159848,YPF,7.8,85.8,2414.3172527472525,91,Temprano (<30%)
159864,Petrolera El Trébol,37.3,0.0,136.02659473684213,19,Intermedio (30-60%)
159873,TotalEnergies,74.1,71269.2,33.39870925842696,89,Maduro (>60%)
159874,TotalEnergies,78.0,90044.3,23.167269932584272,89,Maduro (>60%)
159884,Kilwer,8.4,81.5,994.8466793239438,71,Temprano (<30%)
159884,Petrolera El Trébol,1.2,58.2,324.3965333333333,3,Temprano (<30%)
159884,Phoenix,0.5,52.9,315.266425,4,Temprano (<30%)
159921,Tecpetrol,77.9,58989.4,77.934862,78,Maduro (>60%)
159922,Tecpetrol,64.1,79517.7,71.66627411594203,69,Maduro (>60%)
159942,Pan American Energy,13.0,93.1,1070.7937388888888,90,Temprano (<30%)
159957,Tecpetrol,76.3,59986.1,78.93036550632911,79,Maduro (>60%)
159958,Tecpetrol,76.9,71133.6,32.447735925925926,81,Maduro (>60%)
159959,Tecpetrol,73.4,61437.1,69.69328043181818,88,Maduro (>60%)
159960,Tecpetrol,72.6,56620.6,71.94131822352941,85,Maduro (>60%)
159961,Tecpetrol,63.2,50342.7,86.44558705063291,79,Maduro (>60%)
159962,Tecpetrol,61.4,51852.1,86.23116207594937,79,Maduro (>60%)
159963,Tecpetrol,64.2,49887.4,82.5336941875,80,Maduro (>60%)
159964,Tecpetrol,65.6,49944.5,98.89069107692308,78,Maduro (>60%)
159980,YPF,96.6,367535.2,8.8,1,Maduro (>60%)
159983,YPF,17.8,157.5,1628.8118055555556,72,Temprano (<30%)
159984,YPF,26.1,170.1,1660.2265934065933,91,Temprano (<30%)
159985,YPF,29.3,512.3,450.0239436619718,71,Temprano (<30%)
159986,YPF,16.6,376.9,911.7410843373493,83,Temprano (<30%)
159989,YPF,8.8,116.6,1015.673375,80,Temprano (<30%)
160002,TotalEnergies,96.2,281738.7,7.693235786516854,89,Maduro (>60%)
160004,TotalEnergies,89.2,106681.8,27.196282168539327,89,Maduro (>60%)
160005,TotalEnergies,87.1,89012.8,31.761152258426964,89,Maduro (>60%)
160021,Petrolera El Trébol,39.2,8.0,186.7814707368421,57,Intermedio (30-60%)
160021,Petroquimica,29.6,245.1,406.39616666666666,30,Temprano (<30%)
160023,Tecpetrol,66.2,52315.8,69.61635894505494,91,Maduro (>60%)
160024,Tecpetrol,63.1,51601.5,68.9395583956044,91,Maduro (>60%)
160026,Tecpetrol,63.2,50963.2,68.32701223595507,89,Maduro (>60%)
160027,Tecpetrol,63.9,49812.2,67.8413101235955,89,Maduro (>60%)
160049,YPF,24.0,226.0,1173.2249425287355,87,Temprano (<30%)
160050,YPF,20.3,160.5,1559.4897752808988,89,Temprano (<30%)
160051,YPF,22.5,162.2,1587.2170238095239,84,Temprano (<30%)
160052,YPF,32.7,287.0,535.2218390804599,87,Intermedio (30-60%)
160053,YPF,8.1,164.0,473.05368421052634,76,Temprano (<30%)
160054,YPF,4.6,172.0,1379.0513414634145,82,Temprano (<30%)
160055,YPF,7.6,257.7,710.8087804878048,82,Temprano (<30%)
160056,YPF,10.5,194.7,1219.526046511628,86,Temprano (<30%)
160057,YPF,32.6,216.0,1055.444761904762,84,Intermedio (30-60%)
160146,YPF,12.5,89.9,1048.6031818181818,66,Temprano (<30%)
160148,YPF,21.9,226.6,999.7025882352941,85,Temprano (<30%)
160149,YPF,13.2,251.6,2161.718987341772,79,Temprano (<30%)
160150,YPF,14.6,694.3,2246.2596226415094,53,Temprano (<30%)
160154,YPF,76.2,206504.8,28.759999999999998,32,Maduro (>60%)
160164,Pan American Energy,11.5,89.6,997.4908862921349,89,Temprano (<30%)
160184,TotalEnergies,94.1,94792.2,9.934773275893551,79,Maduro (>60%)
160184,Vaca,93.6,87976.4,4.428888888888888,9,Maduro (>60%)
160191,ExxonMobil,99.8,7464608.8,0.43,1,Maduro (>60%)
160191,Pluspetrol,0.0,1820206.8,1.4425000000000001,4,Temprano (<30%)
160192,ExxonMobil,99.8,2936084.4,1.6,1,Maduro (>60%)
160194,Petrolera El Trébol,13.1,540.7,203.81754342307693,52,Temprano (<30%)
160194,Petroquimica,40.1,294.3,73.81693750000001,24,Intermedio (30-60%)
160205,Tecpetrol,74.1,57986.8,90.25170081818182,88,Maduro (>60%)
160207,Tecpetrol,83.4,56334.8,65.50676228571429,84,Maduro (>60%)
160208,Vista Energy,26.7,142.8,978.8385874069767,86,Temprano (<30%)
160209,Vista Energy,11.8,144.8,1432.5449560232557,86,Temprano (<30%)
160210,Vista Energy,26.7,169.1,861.447437297619,84,Temprano (<30%)
160211,Vista Energy,17.0,137.4,1383.8154548941177,85,Temprano (<30%)
160275,YPF,98.4,379087.7,8.78111111111111,9,Maduro (>60%)
160306,Tecpetrol,76.0,49737.2,192.36594208219176,73,Maduro (>60%)
160307,Tecpetrol,87.7,50058.4,138.2347348630137,73,Maduro (>60%)
160308,Tecpetrol,56.8,55038.0,144.50748240789474,76,Intermedio (30-60%)
160330,YPF,40.9,3398.0,262.5568181818182,66,Intermedio (30-60%)
160331,YPF,34.8,2437.0,548.8749152542373,59,Intermedio (30-60%)
160332,YPF,5.4,445.3,1120.1481818181817,88,Temprano (<30%)
160333,YPF,23.1,137.3,1083.1663414634147,82,Temprano (<30%)
160334,YPF,21.5,146.9,1302.629069767442,86,Temprano (<30%)
160335,YPF,9.3,109.8,1571.2109302325582,86,Temprano (<30%)
160338,YPF,39.0,5543.6,454.3335616438356,73,Intermedio (30-60%)
160339,YPF,36.5,8488.9,227.55577464788732,71,Intermedio (30-60%)
160344,Shell,11.9,117.9,879.112987012987,77,Temprano (<30%)
160345,Shell,9.8,123.6,667.319756097561,82,Temprano (<30%)
160346,Shell,14.4,99.0,787.061948051948,77,Temprano (<30%)
160426,YPF,94.5,426001.3,22.025384615384613,13,Maduro (>60%)
160427,YPF,18.7,3162.5,487.64666666666665,9,Temprano (<30%)
160428,YPF,30.1,238.6,1051.5525862068966,58,Intermedio (30-60%)
160429,YPF,30.3,210.8,1201.1129824561403,57,Intermedio (30-60%)
160430,YPF,15.3,121.3,979.8,84,Temprano (<30%)
160431,YPF,27.5,158.7,1111.5714814814814,81,Temprano (<30%)
160432,YPF,9.3,108.8,1135.0872619047618,84,Temprano (<30%)
160433,YPF,11.9,118.9,1807.855882352941,85,Temprano (<30%)
160434,YPF,3.0,100.2,725.8229166666666,72,Temprano (<30%)
160435,YPF,13.2,156.3,1529.115581395349,86,Temprano (<30%)
160436,YPF,20.0,199.5,1807.246588235294,85,Temprano (<30%)
160437,YPF,22.4,185.9,770.6757831325301,83,Temprano (<30%)
160447,Pan American Energy,42.9,212.1,485.7012942682927,82,Intermedio (30-60%)
160455,Pan American Energy,32.2,206.2,551.6851974,80,Intermedio (30-60%)
160461,TotalEnergies,76.4,78984.5,47.789366395348836,86,Maduro (>60%)
160462,TotalEnergies,61.0,80743.9,58.88448186046512,86,Maduro (>60%)
160463,Tecpetrol,46.4,9229.7,513.7200135294117,85,Intermedio (30-60%)
160464,Tecpetrol,60.8,8919.3,512.0997214516129,62,Maduro (>60%)
160466,Tecpetrol,61.5,9406.4,509.1985218604651,86,Maduro (>60%)
160472,Shell,28.4,1278.4,1507.8115555555557,45,Temprano (<30%)
160473,Shell,51.9,2116.9,1101.68,16,Intermedio (30-60%)
160518,YPF,96.4,74334.0,3.05,4,Maduro (>60%)
160519,YPF,93.4,420032.9,7.024285714285715,14,Maduro (>60%)
160520,YPF,23.9,193.2,1244.4027380952382,84,Temprano (<30%)
160521,YPF,35.2,5589.1,336.24886075949365,79,Intermedio (30-60%)
160522,YPF,30.5,6110.0,327.70283950617284,81,Intermedio (30-60%)
160524,YPF,75.9,282578.7,33.044761904761906,21,Maduro (>60%)
160525,YPF,77.5,257501.9,53.34913043478261,23,Maduro (>60%)
160526,YPF,93.7,946730.4,23.02583333333333,36,Maduro (>60%)
160536,TotalEnergies,16.5,420.5,482.07349999999997,84,Temprano (<30%)
160537,TotalEnergies,16.8,294.4,689.1570769230769,78,Temprano (<30%)
160557,Shell,37.4,1624.8,1374.49,22,Intermedio (30-60%)
160571,Vista Energy,37.4,146.7,1550.8145619634147,82,Intermedio (30-60%)
160572,Vista Energy,19.5,158.6,1624.4792667682927,82,Temprano (<30%)
160574,Vista Energy,34.6,155.9,1331.1772442345678,81,Intermedio (30-60%)
160575,Vista Energy,25.7,138.3,1624.3196509390243,82,Temprano (<30%)
160577,Tecpetrol,83.1,64804.4,115.76197544871796,78,Maduro (>60%)
160578,Tecpetrol,90.2,50068.0,73.16803890909091,77,Maduro (>60%)
160691,YPF,6.8,173.8,2325.491842105263,38,Temprano (<30%)
160692,YPF,17.2,160.3,1408.7117105263158,76,Temprano (<30%)
160693,YPF,14.9,187.3,2300.549642857143,84,Temprano (<30%)
160694,YPF,8.5,173.4,2896.298214285714,84,Temprano (<30%)
160696,YPF,90.0,17084.1,31.066666666666666,3,Maduro (>60%)
160697,YPF,55.3,5587.8,535.2524999999999,4,Intermedio (30-60%)
160698,YPF,42.2,435.0,459.6466666666667,24,Intermedio (30-60%)
160699,YPF,75.1,521.5,351.5473333333333,30,Maduro (>60%)
160700,YPF,50.6,201.6,804.5441379310345,29,Intermedio (30-60%)
160742,Kilwer,8.1,76.8,670.4933118955223,67,Temprano (<30%)
160742,Petrolera El Trébol,4.5,63.9,253.6505,3,Temprano (<30%)
160742,Phoenix,2.6,79.9,222.91675,4,Temprano (<30%)
160752,Shell,28.0,1057.3,989.3397297297297,37,Temprano (<30%)
160753,Shell,22.7,1554.6,1504.7625581395348,43,Temprano (<30%)
160754,Shell,25.7,1253.3,1256.0413888888888,36,Temprano (<30%)
160755,Shell,8.4,95.8,1443.3336486486487,74,Temprano (<30%)
160786,Pan American Energy,10.6,69.6,1055.438743902439,82,Temprano (<30%)
160789,Pan American Energy,9.0,69.9,1122.859148192771,83,Temprano (<30%)
160810,Pluspetrol,28.0,3349.1,853.2803661971832,71,Temprano (<30%)
160811,Pluspetrol,24.5,3791.5,735.7428676470588,68,Temprano (<30%)
160812,Pluspetrol,29.0,4114.5,820.203,70,Temprano (<30%)
160813,Pluspetrol,32.3,6731.7,460.85535064935067,77,Intermedio (30-60%)
160814,Pluspetrol,28.3,7496.9,414.4303417721519,79,Temprano (<30%)
160815,Pluspetrol,31.7,8558.2,435.2251842105263,76,Intermedio (30-60%)
160817,TotalEnergies,49.6,1473.2,265.03054968055557,72,Intermedio (30-60%)
160817,Vaca,56.5,1826.5,28.291666666666668,6,Intermedio (30-60%)
160818,TotalEnergies,36.5,1015.6,828.3465082975334,74,Intermedio (30-60%)
160818,Vaca,46.2,1047.5,211.43555555555557,9,Intermedio (30-60%)
160846,Bentia,19.9,692.6,197.76200000000003,12,Temprano (<30%)
160846,YPF,16.0,460.8,470.1512676056338,71,Temprano (<30%)
160847,YPF,80.6,419188.3,69.13833333333334,6,Maduro (>60%)
160848,YPF,77.4,4367.8,253.76,2,Maduro (>60%)
160849,YPF,34.9,18128.6,58.81514285714286,70,Intermedio (30-60%)
160850,YPF,95.2,933013.5,30.60830769230769,65,Maduro (>60%)
160851,YPF,83.0,1084566.7,50.54861538461538,65,Maduro (>60%)
160852,YPF,96.7,168016.1,50.650882352941174,34,Maduro (>60%)
160854,YPF,9.1,120.6,2049.2371951219516,82,Temprano (<30%)
160855,YPF,8.2,159.2,781.3017333333333,75,Temprano (<30%)
160856,YPF,5.5,135.1,875.872875,80,Temprano (<30%)
160858,ExxonMobil,40.8,2790.9,647.198524590164,61,Intermedio (30-60%)
160858,Pluspetrol,51.6,3285.8,264.55529411764707,17,Intermedio (30-60%)
160859,ExxonMobil,39.4,2799.9,783.6083870967742,62,Intermedio (30-60%)
160859,Pluspetrol,47.7,2928.4,339.9970588235294,17,Intermedio (30-60%)
160860,ExxonMobil,48.6,2840.3,1537.425517241379,29,Intermedio (30-60%)
